video_id,cvt_per_day,weighted_categorical_position,weighted_horizontal_poition,import_id,release_year,genres,imdb_votes,budget,boxoffice,imdb_rating,duration_in_mins,metacritic_score,awards,mpaa,star_category
314147,6403.5305404184028,9,27,other,2014,"Drama,Independent,Romance",1004,0,0,5.5,104.46835725,0,no award,NotRated,0
376098,6403.375997355266,3,24,lionsgate,2008,"Comedy,Crime",395,100000,0,4.5,93.822333333333333,0,no award,R,1.6909090909090911
312166,6396.0030899298145,4,28,mgm,1997,"Comedy,Crime",8346,3000000,3559990,5.3000001907348633,95.252349999999993,15,other award,R,1.6666666666666667
342722,6393.0527026358022,11,2,mgm,1989,"Action,Crime,Drama,Mystery",3261,3000000,1884315,6.4000000953674316,111.4516,0,no award,R,2.2374999999999998
305438,6391.2240512806029,9,22,paramount,1991,"Drama,Crime,Romance,Mystery",22634,15000000,38020000,7,107.70189999999999,66,Golden Globe,R,2.0499999999999998
305812,6353.1954378918881,4,19,mgm,1997,"Drama,Thriller",4302,5000000,283033,5.5999999046325684,121.97491666666666,57,other award,R,1.6272727272727272
310122,6348.6602992025164,10,26,mgm,1969,"Action,Drama,Documentary,War",17166,17000000,8551228,7,131.94035,57,BAFTA,G,1.6666666666666667
310720,6345.8519176561449,15,18,other,2009,"Action,Adventure,Drama,Documentary",6632,23000000,8551228,6.9000000953674316,138.81238333333334,57,other award,NotRated,1.6666666666666667
300162,6319.7264847876431,10,11,lionsgate,2005,"Horror,Mystery,Sci-Fi,Thriller",30347,1500000,8551228,5.6999998092651367,97.5,57,other award,R,1
382212,6308.6008507130864,6,16,other,2016,"Romance,Comedy",791,0,0,6,86.421116666666663,0,no award,NotRated,1
300454,6299.181790203761,7,4,mgm,1987,"Comedy,Drama,Romance",38168,15000000,80640528,7.0999999046325684,101.94501666666666,83,Oscar,PG,2.777777777666667
324845,6295.8628047062402,12,8,mgm,1988,"Drama,Comedy",69,0,0,3.7999999523162842,91.043149999999997,0,no award,R,1
312171,6293.1739414705989,7,25,mgm,1988,"Action,Adventure,Comedy,Sci-Fi,Fantasy",7044,1500000,8551228,5.4000000953674316,98.566000000000003,57,other award,PG-13,1.9166666667499999
376083,6289.7706149909618,5,23,lionsgate,2013,Drama,81,0,0,5.9000000953674316,140.1499,0,no award,NotRated,1
327236,6269.0697138611831,6,24,other,1999,"Comedy,Kids & Family,Fantasy",1192,0,0,3.7999999523162842,91.828099999999992,0,no award,PG,2.9499999999999997
376035,6256.3347247296151,7,27,lionsgate,2008,"Crime,Drama,Horror,Mystery,Thriller",967,0,0,4.0999999046325684,87.325599999999994,0,no award,R,1.0833333333333333
302696,6236.2703687011863,15,28,mgm,1971,Western,2931,0,0,7,98.873933333333326,0,no award,R,1.7
348931,6217.3755608994288,6,25,lionsgate,1995,"Horror,Thriller",5062,500000,8551228,4.3000001907348633,92.637684033333329,57,no award,R,2.0375000000000001
306901,6197.0580233121136,6,31,paramount,1987,"Comedy,Action,Fantasy,Horror",21056,12000000,3769990,7.1999998092651367,82.245866666666672,57,other award,PG-13,1
306804,6196.4317905291628,5,15,paramount,1987,"Horror,Mystery,Thriller,Drama",66930,17000000,17185632,7.3000001907348633,113.29520000000001,57,other award,R,2.8111111110000002
334043,6175.9268931555889,6,36,other,2014,"Horror,Action,Thriller",1066,525000,0,1.7000000476837158,83.415599999999998,0,other award,NotRated,0
303151,6170.2882641756851,12,6,paramount,2011,"Drama,Romance",50988,250000,3388210,6.6999998092651367,90.060916666666657,68,other award,PG-13,2.3333333333999997
348929,6162.4144003599667,6,30,lionsgate,2010,"Sci-Fi,Thriller,Horror,Mystery",8846,1500000,8551228,4.9000000953674316,90.20469791666666,57,other award,R,1
17013,6160.9009428150275,9,28,other,1974,"Drama,Kids & Family",2374,0,0,6.9000000953674316,96.890083333333322,0,no award,G,2
299580,6153.4976406778615,7,23,lionsgate,1987,"Comedy,Crime,Drama,Romance,Thriller",9960,1500000,8551228,6.5999999046325684,100.61666666666666,77,other award,R,1.4312499999999999
304775,6150.61249872605,14,10,lionsgate,1992,"Crime,Drama,Mystery",81582,12500000,10725228,7.8000001907348633,100.40000000000001,80,Oscar,R,3.1666666665714289
294337,6146.4479562180832,8,12,other,2005,"Drama,Crime",58050,1500000,8551228,7.5999999046325684,115.16813333333333,75,other award,R,1.6666666666666667
306924,6136.9509445417671,8,23,mgm,1967,"Comedy,Action,Adventure",23096,12000000,8551228,5.1999998092651367,131.17155,57,Oscar,G,1.6666666666666667
384055,6130.9779062255966,8,20,other,2013,"Sci-Fi,Fantasy",5160,1500000,8551228,6.5,92.258983333333333,57,other award,NotRated,2.2999999999999998
301317,6128.001203165305,6,28,lionsgate,2007,"Horror,Drama,Thriller",10416,700000,8551228,6,89.273383333333342,57,other award,R,1
286029,6114.5838908819833,5,28,other,2013,"Comedy,Fantasy",4178,1500000,8551228,4.5,87.61666666666666,25,no award,NotRated,1.6666666666666667
348090,6113.5096898304755,7,17,lionsgate,2016,"Animation,Kids & Family,Adventure,Action",492,0,0,6.0999999046325684,79.398763883333331,0,other award,PG,1.5333333333333332
300443,6112.8551520831506,5,25,mgm,1985,"Drama,Romance,Sci-Fi,Thriller",53539,3000000,8400000,7.1999998092651367,110.55,57,BAFTA,R,1.7
306933,6099.8834437461719,4,25,mgm,1979,"Adventure,Crime,Drama,Thriller",12213,6000000,8551228,7,110.8908,57,other award,PG,1.6666666666666667
300831,6086.8692081987801,9,17,lionsgate,2011,"Drama,Romance",13744,10000000,1754319,7.1999998092651367,97.5,64,Oscar,PG-13,1.0866666666666667
286019,6084.414465762442,3,46,other,2012,"Comedy,Independent,Romance",106,200000,0,4.9000000953674316,86.483333333333334,0,no award,NotRated,0
321873,6082.8503619177882,7,19,lionsgate,1987,"Action,Adventure,Sci-Fi",3735,3520000,562187,5,100.88955,57,no award,R,1.1104166666874999
302434,6060.7817254366328,8,27,lionsgate,1994,"Action,Sport",2725,400000,0,4.0999999046325684,89.849999999999994,0,no award,R,1.0699999999999998
382227,6060.2224314130026,6,19,other,2015,Thriller,282,0,0,3.7999999523162842,86.939149999999998,0,no award,NotRated,1
326866,6059.9923976310911,3,33,lionsgate,2013,"Comedy,Romance",622,750000,0,2.2000000476837158,91.612516666666664,0,no award,R,1
379491,6041.0853316688381,9,11,other,2010,Sci-Fi,0,0,0,0,87.350533333333331,0,no award,R,1
326900,6028.6365761743882,8,27,lionsgate,2013,Drama,272,0,0,6.8000001907348633,111.77225,55,other award,R,1.125
301321,6009.9750432214287,8,17,lionsgate,2005,"Animation,Kids & Family",176,0,0,4.9000000953674316,75.710516666666678,0,other award,NotRated,1
303076,5994.3467498252276,4,27,mgm,1972,Western,3656,1500000,8551228,6.6999998092651367,100.49788333333332,57,no award,PG,1.9500000000000002
321108,5984.7740793863022,3,25,lionsgate,2013,"Action,Adventure,Thriller,Mystery",1134,0,0,4.1999998092651367,88.676549999999992,0,no award,R,1
372251,5969.1708267426138,4,21,other,2002,"Adventure,Action,Comedy",4347,5000000,8551228,6.4000000953674316,100.97813333333333,57,no award,R,2
305361,5958.9863883768849,13,15,other,2001,Drama,1949,0,0,5.3000001907348633,110.45,0,no award,NotRated,0
369843,5954.2862111593204,3,16,lionsgate,2013,Action,551,1500000,0,5.0999999046325684,97.127850000000009,0,no award,R,1.3416666666666668
60820,5949.3749104389726,6,18,other,2011,"Romance,Comedy",215,0,0,5.6999998092651367,81.38333333333334,0,no award,NotRated,1
303023,5946.6835516596011,6,30,mgm,1983,Comedy,6285,1500000,8551228,6,96.498750000000001,57,no award,PG,1.9348484848181817
302700,5936.4155743163001,6,22,mgm,1957,"Drama,Western,Fantasy,Sci-Fi",2120,1750000,0,6.0999999046325684,108.55445,0,no award,NotRated,1.7
329431,5932.9890661782938,10,38,lionsgate,1999,"Horror,Thriller,Sci-Fi",1814,0,0,2.9000000953674316,93.562383333333344,0,no award,PG-13,1.0625
333085,5930.5757320666662,10,18,other,2014,"Romance,Comedy,Drama",31,0,0,5.4000000953674316,68.342749999999995,0,no award,NotRated,0
371076,5926.3474577819852,4,25,lionsgate,2014,"Drama,Comedy,Romance",19013,6000000,11766,6.5999999046325684,89.546350000000004,22,other award,PG-13,1.3843749999999999
302816,5925.4878242246423,5,26,lionsgate,2009,Horror,209,3000000,0,1.8999999761581421,81.716666666666669,0,no award,R,1.1199999999999999
385501,5903.310047913471,6,16,lionsgate,1993,"Action,Sci-Fi,Thriller",3831,5000000,8551228,3.7999999523162842,99.344549999999998,57,no award,R,2.0249999999999999
382248,5897.3857843232618,9,24,other,2016,"Drama,Sci-Fi,Action",251,0,0,3.2000000476837158,86.289199999999994,0,no award,NotRated,1
301347,5883.236324700797,5,14,lionsgate,2009,Thriller,386,915000,0,3.4000000953674316,86.783333333333331,0,no award,R,1.4071428571428573
376164,5848.454703551939,3,28,lionsgate,2004,Comedy,130,1000000,0,2.9000000953674316,80.657133333333334,0,no award,R,1.1666666666666667
178074,5798.1503194756197,5,31,other,2006,"Thriller,Mystery,Horror",1336,15000,0,5.4000000953674316,92.283333333333331,0,other award,R,0
305872,5795.2586306708563,4,20,mgm,1976,"Drama,Western",7574,1500000,8551228,6.5999999046325684,126.38615,57,no award,PG,2.4500000000000002
305367,5789.4122941331789,3,31,other,1999,Comedy,191,600000,0,3.7000000476837158,92.483333333333334,0,other award,NotRated,1
386227,5779.5664467781435,8,49,other,2009,Drama,25,0,0,7.8000001907348633,83.501283333333333,0,no award,PG-13,0
327213,5776.2202642889524,6,30,other,1999,"Action,Drama,Thriller",331,0,0,4.6999998092651367,89.881016666666667,0,no award,R,2.5
388518,5774.6991381017124,4,25,other,2006,"Drama,Horror,Mystery",161,0,0,4.5999999046325684,88.839333333333329,0,no award,NotRated,0
321200,5772.9108619964136,3,26,other,2014,Comedy,2119,0,0,6.0999999046325684,92.035166666666655,0,no award,NotRated,2
295918,5765.4833687069549,6,25,other,1990,Horror,4664,9000000,349618,6.0999999046325684,114.91666666666667,61,other award,R,1.6666666666666667
307844,5757.5408417723856,8,23,paramount,1994,"Action,Adventure,Drama,Crime,Thriller",5264,5000000,1702394,4.6999998092651367,95.231999999999999,57,no award,R,1.825
315820,5754.9059528162516,5,35,other,2007,"Horror,Drama,Thriller",1036,0,0,5.0999999046325684,88.712399999999988,0,no award,NotRated,1.4666666666666668
299351,5752.8013073953007,6,24,lionsgate,2001,"Thriller,Crime,Drama",30623,1500000,8551228,7,112.59999999999999,45,other award,R,1.2866666666666666
355110,5749.6382921590757,5,31,lionsgate,2010,Comedy,11232,1500000,8551228,6.5,98.250235416666655,40,no award,R,1.3916666666666666
283998,5749.1562580084264,7,22,lionsgate,2008,"Kids & Family,Comedy,Sport",1057,3500000,0,5.1999998092651367,91.386600000000001,0,no award,PG,1.7666666666666666
305471,5748.7651142261711,7,26,paramount,2010,"Comedy,Drama,Romance",10493,4500000,103280,5.0999999046325684,96.597333333333339,43,no award,PG-13,2.2783333333
371072,5746.4676540553355,4,24,lionsgate,2014,"Comedy,Romance",18249,1500000,8551228,5.5,83.342299999999994,60,no award,R,2.3611111111666663
313909,5743.0084599184311,5,25,lionsgate,2004,"Horror,Mystery,Thriller",3149,4000000,0,2.2999999523162842,85.579516666666663,0,no award,R,1.11666666675
373279,5739.5721939723599,5,32,other,2011,"Kids & Family,Comedy,Independent",212,0,0,4.0999999046325684,93.236083333333326,0,other award,NotRated,1
382226,5735.1060793395673,3,15,other,2014,Thriller,285,0,0,5.5,85.725283333333337,0,no award,NotRated,1
376061,5717.1483342845113,4,24,lionsgate,2003,"Horror,Mystery",24573,1500000,8551228,5.5999999046325684,85.222800000000007,57,no award,R,1.0718749999999999
391670,5696.7239073275578,6,14,other,2014,"Romance,Drama",7,50000,0,7.6999998092651367,80.86345,0,no award,NotRated,0
378483,5693.91734730391,3,22,other,2007,"Comedy,Drama",14937,25000000,7156933,6.6999998092651367,116.10594999999999,70,other award,R,2.7999999999999998
321193,5691.6425500425903,7,18,other,2014,"Comedy,Romance,Drama,Kids & Family",589,2000000,0,5.8000001907348633,87.9679,0,no award,NotRated,1
286077,5682.7647859593808,4,31,other,2014,"Horror,Mystery,Thriller",631,0,0,4.1999998092651367,84.669550000000001,0,other award,NotRated,0
376999,5650.2975135514353,9,25,other,2016,Kids & Family,905,0,0,7,105.68226666666666,0,other award,NotRated,0
312633,5642.2250464836106,4,37,other,2008,"Comedy,Drama",1379,0,0,6.4000000953674316,99.498450000000005,0,other award,NotRated,1.7166666665000001
362109,5639.5098943141966,5,18,other,2002,Thriller,87,0,0,7,100.44548403333333,0,other award,NotRated,0
329444,5626.1345098911479,6,53,lionsgate,2002,"Horror,Fantasy,Romance",2548,0,0,4,91.837050000000005,0,other award,R,1
306831,5613.1653338046199,11,13,paramount,2007,Drama,70767,20000000,15797907,7.5999999046325684,127.86818333333333,61,Oscar,PG-13,1
363249,5608.5035706017834,4,24,lionsgate,2015,Thriller,1527,0,0,4.5,83.991316666666677,27,no award,R,1
286592,5594.2508950368829,6,20,lionsgate,2010,"Drama,Thriller",332,0,0,3.5,88.266666666666666,0,no award,NotRated,1
377234,5593.6074320458529,2,18,other,2016,"Comedy,Drama",58,0,0,6.0999999046325684,97.518749999999997,0,no award,NotRated,0
15605,5575.2422347623369,4,22,other,2007,"Action,Drama,Thriller,Crime",5168,8000000,398420,6.4000000953674316,99.209550000000007,53,no award,R,2.5
302499,5573.07801928148,14,24,lionsgate,2001,"Drama,Horror,Mystery,Thriller",7480,17000000,3100650,3.9000000953674316,85.516666666666666,20,no award,PG-13,2.3200000000000003
312181,5569.9548703150685,3,20,mgm,1967,Western,2577,1800000,0,6.6999998092651367,101.47376666666668,0,no award,NotRated,0
372250,5566.0743144462458,4,19,other,2000,"Mystery,Thriller",593,0,0,5.5,91.744866666666667,0,no award,R,1.8333333333333333
386233,5546.1228663037127,13,19,other,2015,"Romance,Horror",38,0,0,5,84.789033333333322,0,no award,NotRated,1
306802,5541.1059073812457,10,19,paramount,1973,"Drama,Comedy,Crime,Romance",24988,2500000,8551228,8.1999998092651367,102.33073333333333,57,Oscar,PG,2.3833333333333333
314506,5534.7475976681453,6,20,other,2014,"Action,Adventure,Anime,Animation,Fantasy",1475,6000000,0,5.3000001907348633,86.526350000000008,0,other award,NotRated,2
380831,5525.5205208908828,8,16,other,2015,Kids & Family,77,0,0,6.5999999046325684,83.378616666666659,0,other award,NotRated,0
342062,5505.8788216590174,6,23,other,2008,"Kids & Family,Fantasy",87,0,0,6.1999998092651367,87.250283333333329,0,other award,NotRated,2.8500000000000001
304812,5504.8261812479532,7,20,mgm,1998,"Animation,Kids & Family,Musicals",962,0,0,4.4000000953674316,73.365200000000002,0,no award,G,1.9083333333333332
294111,5503.2358256730813,7,10,other,2003,"Drama,Mystery,Thriller",381945,3000000,2181290,8.3999996185302734,119.93701666666666,74,other award,R,1
306838,5498.3788086484337,6,18,paramount,1989,"Comedy,Romance,Drama",3650,13000000,22030000,6.3000001907348633,113.08118333333333,57,no award,PG-13,2.2625000000000002
367297,5497.2884502751731,4,16,other,2013,"Thriller,Crime,Mystery",310,3000000,0,3.2999999523162842,98.942350000000005,0,no award,NotRated,1.25
15639,5492.496050521544,6,24,other,2010,"Comedy,Drama,Romance",5049,1500000,8551228,5.8000001907348633,84.466666666666669,57,no award,PG,2.0750000000000002
307902,5473.2328100366612,6,33,paramount,2004,"Drama,Crime,Romance",20772,1500000,8551228,7.0999999046325684,104.36325000000001,37,other award,R,2.9071428571428575
291917,5470.1485008649242,6,26,other,2013,"Drama,Horror,Thriller,Mystery",5650,1500000,8551228,5.1999998092651367,81.316666666666663,58,other award,R,1.425
304770,5463.1655074959153,3,18,lionsgate,2001,"Drama,Mystery",3298,0,0,5.8000001907348633,123.93333333333334,41,other award,R,1.3458333333125001
369847,5446.3225672659883,3,22,lionsgate,2013,"Drama,Sport",4153,1500000,8551228,6.3000001907348633,113.60115,35,other award,R,1.1031249999999999
300450,5445.1440442736575,8,12,mgm,1995,"Drama,Comedy,Crime,Thriller",57476,20000000,7564000,6.1999998092651367,105.38808333333333,46,no award,PG-13,2.8333333333333335
300242,5439.1832490273082,5,16,lionsgate,2003,"Comedy,Drama,Romance",5963,1500000,8551228,6.8000001907348633,91.664649999999995,48,other award,R,2.3833333333333333
304802,5436.0496069887076,15,16,mgm,1965,"Drama,Documentary",6971,20000000,8000000,6.5999999046325684,199.18406666666667,57,Oscar,G,2.125
392049,5431.795671657409,6,44,other,2005,"Crime,Action",21,25000,0,3.2999999523162842,71.313900000000004,0,no award,NotRated,0
372436,5426.2645599200005,3,32,other,2007,"Action,Adventure",4242,8000000,8551228,4.6999998092651367,96.193550000000002,57,other award,R,1.5666666666666667
378485,5420.793042613268,6,32,other,2000,"Comedy,Romance,Drama",14314,35000000,20627372,5.4000000953674316,94.012133333333338,29,no award,PG-13,1.7166666667499999
313930,5400.8725898830162,4,25,lionsgate,1987,"Drama,Action,Adventure",306,0,0,3.5999999046325684,69.933216666666667,0,no award,R,1.6499999999999999
282413,5382.5287903426797,8,22,other,1985,Horror,52991,3500000,8551228,7.1999998092651367,100.98786666666666,60,other award,NotRated,1.6666666666666667
343307,5378.743835108331,15,19,lionsgate,2016,"Action,Sci-Fi,Adventure,Kids & Family",1444,1600000,0,2.7999999523162842,88.114503400000004,0,no award,PG-13,1
301238,5377.6112855682377,4,23,mgm,1987,Comedy,26218,16000000,14792779,7.5999999046325684,88.543483333333342,57,Oscar,PG,2.2166666666250001
307845,5375.3426107425921,9,38,paramount,1986,"Action,Adventure,Drama,Thriller,War",15699,12000000,17005599,5.5999999046325684,129.04955000000001,57,other award,R,2
380599,5373.5449454242835,8,14,other,1991,"Action,Sci-Fi",24520,8000000,6739141,5.9000000953674316,95.452749999999995,57,other award,R,1.7666666666666666
376033,5366.3499386162475,3,18,lionsgate,2011,Western,40,100000,0,2.7000000476837158,90.526016666666663,0,no award,PG-13,1
391661,5364.4654259256295,8,41,other,2009,"Drama,Romance",646,200000,0,4.5999999046325684,119.91801666666667,0,other award,R,0
342037,5361.1467533596833,9,34,other,2013,"Kids & Family,Drama",434,0,0,4.8000001907348633,95.252196633333341,0,no award,PG,0
348103,5355.1851189642166,8,21,lionsgate,2014,"Adventure,Animation,Action,Comedy,Kids & Family",413,0,0,4.5999999046325684,84.959179866666673,0,other award,PG,1.4099999999999999
147968,5342.8649211530828,10,24,other,2011,"Animation,Kids & Family",152,0,0,1.5,80.914616666666674,0,no award,NotRated,1
313906,5340.3206639321279,20,10,lionsgate,2011,"Comedy,Documentary",40,300000,0,7.5,95.413533333333334,0,no award,NotRated,1.6375000000000002
305838,5337.2662408498727,4,15,mgm,1992,Comedy,13918,14000000,2735731,6.8000001907348633,85.678900000000013,57,other award,PG-13,2.5458333332500001
320334,5335.9170074885333,3,17,other,2015,"Comedy,Drama",535,0,0,5.5,109.80435000000001,45,other award,NotRated,2.3833333335
268540,5303.7498413648755,6,31,paramount,2004,"Comedy,Drama,Crime",20549,40000000,10387706,5.6999998092651367,92.824149999999989,35,other award,PG-13,2.3333333333333335
369859,5303.0317510491896,2,15,lionsgate,2003,Western,252,3500000,0,5.5999999046325684,86.672166666666669,0,no award,PG-13,1.3433333333333333
289818,5302.616458019771,5,19,lionsgate,2007,Comedy,5067,5400000,114669,6,104.33836666666666,57,no award,R,2.2888888888888892
257294,5290.3121499554345,6,38,other,1988,"Horror,Comedy",9761,1200000,3109904,6.3000001907348633,93.950000000000003,57,no award,R,1.6666666666666667
386236,5287.366953197833,12,36,other,2016,"Comedy,Horror",41,15000,0,5.4000000953674316,78.228399999999993,0,no award,NotRated,0
305428,5283.7867646907716,8,16,paramount,1988,"Action,Adventure,Drama,Mystery",4636,1500000,8551228,4.6999998092651367,102.91316666666667,57,other award,R,1.1428571428571428
386220,5276.3750820556043,7,28,other,2016,"Drama,Comedy,Romance",5,0,0,7.1999998092651367,95.05831666666667,0,other award,NotRated,0
178056,5274.4308155599783,5,36,other,2006,Horror,280,0,0,4.8000001907348633,83.374016666666662,0,no award,R,0
343313,5266.547360066671,3,6,lionsgate,2001,"Comedy,Horror,Fantasy",5039,1200000,8551228,4.9000000953674316,93.313057499999999,57,no award,R,1.0625
283945,5266.3265107564303,4,37,lionsgate,2005,Horror,1535,1200000,0,3.7999999523162842,87.68835,0,no award,R,1
12414,5265.918051262377,4,40,other,2008,"Comedy,Horror",213,0,0,3.9000000953674316,70.983333333333334,0,no award,NotRated,0
376043,5260.5207372911955,8,21,lionsgate,2010,"Romance,Comedy,Drama",1034,1000000,0,4.1999998092651367,90.5625,0,no award,R,1
371064,5255.9267107515652,4,29,lionsgate,2016,"Horror,Thriller",373,0,0,3.7999999523162842,86.554350000000014,0,no award,R,1
391662,5251.9253584956796,8,40,other,2017,"Crime,Thriller,Drama,Action",7,9000,0,6,97.523283333333339,0,no award,NotRated,0
376047,5250.954391429048,3,19,lionsgate,1997,Comedy,5332,1500000,8551228,2.2999999523162842,95.58508333333333,57,other award,PG-13,1.6666666666666667
321112,5240.2348886005066,5,24,lionsgate,2011,"Drama,Comedy,Music",577,0,0,2.2999999523162842,86.765550000000005,0,no award,R,1.1666666666666667
348088,5231.4239029018299,12,26,lionsgate,1975,"Kids & Family,Adventure,Action,Drama",1019,0,0,6.4000000953674316,99.015682349999992,0,no award,G,1
334156,5223.7780042921577,4,20,mgm,1980,"Action,Adventure,Sci-Fi",158757,200000,8551228,7,93.181550000000001,67,other award,R,1.7833333332500001
283870,5216.3764667991245,4,26,lionsgate,2012,"Comedy,Mystery",1146,5000000,0,5.0999999046325684,91.36666666666666,0,no award,R,1.9399999999999999
315044,5215.0437591229529,3,25,other,2010,"Drama,Kids & Family",393,0,0,5.9000000953674316,90.375500000000002,0,other award,PG,1.8500000000000001
327027,5215.0099172740966,6,47,other,2016,"Thriller,Independent,Horror,Sci-Fi",5621,1500000,8551228,5.1999998092651367,103.55778333333333,57,other award,NotRated,1.575
389502,5208.3716846183524,7,19,mgm,2007,"Romance,Drama",2400,0,0,6.4000000953674316,91.633366666666674,0,no award,PG-13,1.2
305015,5198.9616329666496,4,20,mgm,1983,"Thriller,Crime,Drama,Mystery",10149,1500000,8551228,6.8000001907348633,128.70526666666666,57,Golden Globe,R,1.9399999999999999
306938,5189.5965865647577,6,24,mgm,1992,Drama,33995,1500000,8551228,7.5,110.76915000000001,57,other award,PG-13,1.6666666666666667
289890,5168.7175679198017,6,41,lionsgate,2011,Horror,1423,13000000,0,4,94.665566666666663,0,no award,PG-13,1
307560,5167.6558279298306,10,30,paramount,1978,"Comedy,Drama,Sport,Sci-Fi,Fantasy,Romance",15193,1500000,8551228,6.9000000953674316,101.18483333333333,57,Oscar,PG,2.7166666665000001
289891,5167.3770156769569,5,24,lionsgate,2008,Comedy,7642,6000000,36497,4.6999998092651367,85.474800000000002,16,no award,R,1.9312499999999999
268521,5160.2447025952733,7,41,paramount,1995,"Comedy,Drama,Romance",9526,20000000,17518220,6.5999999046325684,103.11666666666666,56,other award,PG-13,2.638888889
274712,5159.1086591475932,9,29,other,2001,"Animation,Kids & Family,Fantasy",175,0,0,6.5,75.301233333333329,0,other award,G,0
371070,5156.7161864283153,11,28,lionsgate,2014,"Adventure,Kids & Family,Animation",507,0,0,3.2000000476837158,87.542599999999993,0,no award,G,1.3225490196078431
378477,5155.7321136258925,4,24,other,2002,"Comedy,Drama,Romance",19784,15000000,8378141,6.9000000953674316,93.745949999999993,60,other award,PG,2.777777777666667
301936,5154.25640671169,5,25,mgm,1987,"Drama,Action,Crime,Thriller",3696,6000000,1432687,6.4000000953674316,107.9901,57,other award,R,2.1444444443333333
301231,5136.1140502999069,5,50,mgm,1984,"Drama,Crime",1843,0,0,7.1999998092651367,95.700000000000003,0,Golden Globe,NotRated,1.3333333333333333
387313,5111.5367423303296,8,23,other,2015,"Sci-Fi,Fantasy",1573,0,0,5.9000000953674316,95.200850000000003,0,other award,NotRated,2.2999999999999998
302433,5111.3732669220444,8,27,lionsgate,1991,Sport,4556,1500000,8551228,4.5,90.748283333333333,57,no award,R,1.375
302819,5098.9135961868506,4,21,lionsgate,2008,Drama,367,250000,0,4.3000001907348633,85.61666666666666,0,no award,R,1.1000000000000001
307848,5097.4638092799678,9,22,paramount,1981,"Action,Adventure,Drama,War",31434,1500000,8551228,7.5,111.515,65,Golden Globe,PG,2.2166666665000001
283994,5096.1734704678656,4,23,lionsgate,2009,"Drama,Action,Romance",542,10000000,0,4.6999998092651367,114.15000000000001,0,no award,PG-13,1.54
37844,5092.6526755371478,9,20,other,2004,"Action,War",18426,780000,1310270,6.8000001907348633,90.266800000000003,56,other award,PG-13,1.6666666666666667
384041,5092.2576513447912,8,20,other,2013,"Action,Adventure",4214,1500000,8551228,6.3000001907348633,108.51960000000001,57,no award,NotRated,2.2999999999999998
364437,5082.0131048076164,9,26,other,2004,Kids & Family,362,0,0,6.3000001907348633,96.474316666666667,0,no award,NotRated,1.3500000000000001
301312,5081.4761216630786,6,23,lionsgate,2007,"Drama,Horror,Mystery",4604,3600000,8551228,5.6999998092651367,97.400000000000006,57,other award,R,1.2452380952142856
303091,5080.1324518633755,5,31,mgm,1988,Comedy,4978,22000000,17550399,4.5,85.733116666666675,57,other award,PG-13,2.7875000000000001
394816,5079.2172096405275,4,17,other,2012,"Thriller,Action,Sci-Fi",0,0,0,0,89.202483333333333,0,no award,NotRated,2.0750000000000002
391677,5073.5014161080953,4,18,other,2009,"Thriller,Action,Crime",56,0,0,3.0999999046325684,82.848083333333335,0,other award,NotRated,1
348298,5071.3967234884258,4,40,lionsgate,2015,"Action,Drama",2037,0,0,4.8000001907348633,90.147786683333337,0,no award,R,1.1214285714285714
268527,5069.0653358555846,7,34,paramount,2012,"Drama,Horror",30177,1500000,8551228,6.6999998092651367,84.356383333333326,57,other award,R,1.0600000000000001
304784,5068.334351490711,4,26,lionsgate,2002,"Comedy,Drama,Romance,Sport",3802,7500000,4239767,5.9000000953674316,103.68333333333334,57,other award,R,2.1000000000000001
303162,5060.0632236897545,12,24,paramount,1986,"Action,Adventure,Drama",21821,9000000,7936012,7.3000001907348633,110.58813333333333,57,Oscar,R,1.4074074074444445
361900,5030.706369457338,8,21,other,2008,"Animation,Kids & Family,Comedy",261,0,0,5.1999998092651367,76.076076083333334,0,other award,PG,1
355105,5026.2775298673596,6,25,lionsgate,2012,"Horror,Thriller",3783,1500000,8551228,4.5999999046325684,93.917434716666676,57,no award,R,1.4300000000000002
327228,5020.5742165492911,4,22,other,2006,"Comedy,Drama",384,4000000,0,4.4000000953674316,84.669483333333332,0,no award,PG-13,2.2166666667500001
376137,5018.7239330550619,3,19,lionsgate,2001,Thriller,329,0,0,5.6999998092651367,91.669516666666667,0,no award,NotRated,1.2
289793,5014.7694413143035,11,22,lionsgate,2008,"Anime,Animation,Horror,Sci-Fi,Thriller",8705,1500000,8551228,6.3000001907348633,74.36666666666666,57,no award,NotRated,2
286072,5010.5257563844862,7,26,other,2014,"Action,Horror,Thriller",313,0,0,3.4000000953674316,79.599999999999994,0,other award,NotRated,0
330539,5005.2946108244596,5,22,other,2010,"Romance,Comedy",735,0,0,5,93.529949999999999,0,no award,PG-13,1.8699999999999999
20131,4996.3580712937082,7,31,other,2008,"Romance,Comedy",64,0,0,5.1999998092651367,80.549999999999997,0,no award,NotRated,0
131996,4986.9259490185177,4,19,other,2011,"Thriller,Crime",618,150000,0,6,96.466666666666669,65,other award,R,1
289778,4985.1397290454506,3,28,lionsgate,2010,"Drama,Comedy",79,0,0,6.9000000953674316,97.516666666666666,0,no award,NotRated,1.23125
178874,4983.6397543212279,3,15,other,2010,Drama,77,0,0,5.5,88.25,0,other award,NotRated,0
289787,4964.4421339174351,4,35,lionsgate,2013,"Thriller,Horror",2847,0,0,5.3000001907348633,112.66666666666667,32,no award,R,1
